gene_name,gene_id,logfc,p
OR8B7P,ENSG00000254976.1,7.51036998305582,5.3440766018200896e-11
ATP6V0A4,ENSG00000105929.16,7.50065370611074,3.66614341628242e-10
SOX1-OT,ENSG00000224243.2,7.4917712040063,7.236355013682568e-11
LINC00534,ENSG00000253394.7,7.47757070198741,7.55643953605669e-11
Y_RNA,ENSG00000206659.1,7.45700195451672,5.3515011034749194e-11
SOX2-OT,ENSG00000242808.11,7.44439724630535,4.7805233904588e-12
IGDCC3,ENSG00000174498.14,7.44099286859045,1.1017099769960201e-10
NLRP9P1,ENSG00000256581.1,7.4380308527828,2.24074890056498e-10
EIF3EP2,ENSG00000224674.1,7.42888453099169,9.770245073177628e-11
SCN1A,ENSG00000144285.23,7.42554191074373,3.09698506060231e-10
RNU6-1247P,ENSG00000252431.1,7.41208078778662,1.693273261542e-10
OR10K1,ENSG00000173285.5,7.40114552851861,8.91326446690072e-11
CASC19,ENSG00000254166.3,7.39443047014341,6.32177282670663e-12
SHANK2,ENSG00000162105.21,7.37662851600099,1.6964693822236702e-10
LINC00639,ENSG00000259070.8,7.37615779002245,1.22194205895618e-10
LINC01630,ENSG00000227115.9,7.36965749000156,2.19340577753347e-10
AGGF1P10,ENSG00000282968.1,7.36406810203458,1.93077493750086e-10
FGF12,ENSG00000114279.15,7.36351693813269,1.3784025267072e-09
DNAH5,ENSG00000039139.11,7.36218202030204,1.5035028912859202e-09
WASF3-AS1,ENSG00000237001.7,7.35248130333361,1.54072284717692e-10
ACSL6,ENSG00000164398.15,7.34380092130896,1.96751438669525e-10
LINC01533,ENSG00000267779.7,7.33267406103201,8.61288540808757e-10
FMN2,ENSG00000155816.21,7.32371782191893,2.0550871009583802e-09
LINC01206,ENSG00000242512.9,7.30972245980248,2.30572445592788e-10
SALL1,ENSG00000103449.13,7.28567238696624,2.12501058807097e-10
DLX6-AS1,ENSG00000231764.11,7.28372600531544,3.35227450954115e-10
LINC00279,ENSG00000286217.2,7.25972026412669,6.42511920343023e-10
SI,ENSG00000090402.8,7.24558581803869,9.02150247176808e-10
TFAP2D,ENSG00000008197.5,7.22779660826492,3.60589705743199e-10
RELN,ENSG00000189056.15,7.22595628553895,6.039181175026e-09
CDH13,ENSG00000140945.17,7.22441793312227,3.59284519932046e-10
CRX,ENSG00000105392.16,7.21808199043206,6.729971071978189e-11
LINC00598,ENSG00000215483.12,7.21573963825776,9.57688692515288e-10
NRXN3,ENSG00000021645.20,7.21454979801235,8.357963601973441e-10
AKAP6,ENSG00000151320.11,7.21176106934349,1.00688310723139e-08
LINC01405,ENSG00000185847.9,7.19361728346626,5.04081575438423e-10
OR7D4,ENSG00000174667.4,7.19184278993419,8.23410141304896e-10
SYT14,ENSG00000143469.20,7.17004921776915,4.86368724357166e-09
MUC16,ENSG00000181143.15,7.1666117342264,1.16919226881697e-08
LINC00824,ENSG00000254275.6,7.1616917331559,3.1767709685816904e-09
KIF6,ENSG00000164627.18,7.1567168090329,4.1136099058552106e-09
MIR4527HG,ENSG00000267761.3,7.14751620759373,3.6600953809257395e-09
TCF4-AS2,ENSG00000267402.1,7.14542176295014,1.6966980751724202e-09
SELENBP1,ENSG00000143416.21,7.13523704119032,2.27317759668939e-09
PAX1,ENSG00000125813.14,7.13192312143432,1.6003528773203101e-09
HSPD1P8,ENSG00000215357.2,7.12783824642605,1.22174909722865e-09
CLLU1,ENSG00000257127.6,7.12511919631735,1.18992838204867e-09
PAK3,ENSG00000077264.16,7.12040265916206,1.5369518677343302e-09
AQP4-AS1,ENSG00000260372.7,7.11782535604169,3.8193708073057e-09
TPT1P8,ENSG00000219491.7,7.1123551958655,2.35069150132311e-10
LINC01524,ENSG00000234948.2,7.09617572317067,3.1221291902182303e-10
ZAN,ENSG00000146839.19,7.09492491429355,1.16486162998292e-09
LINC01476,ENSG00000265313.7,7.09326659700344,5.141380522101281e-09
ZNF863P,ENSG00000236538.1,7.0923966477638,1.46601174220033e-08
NOS1,ENSG00000089250.20,7.08116467301225,4.1878808177744405e-09
FRRS1L,ENSG00000260230.5,7.06432206768483,1.7033488634493e-09
SOX9,ENSG00000125398.8,7.05899581650268,1.6919006960968601e-09
NIPAL4,ENSG00000172548.15,7.05347694649327,3.84062975181367e-10
MYT1L,ENSG00000186487.21,7.03097491323537,5.514095127473861e-10
NCMAP,ENSG00000184454.7,7.0296368203178,2.4218250763476904e-09
LINC02228,ENSG00000251273.4,7.02439778374469,1.9112497412466303e-09
HOXB-AS1,ENSG00000230148.8,7.02373460270368,4.830708337293329e-09
RP1,ENSG00000104237.11,7.01766408691211,4.66325195100715e-10
OR4K2,ENSG00000165762.3,7.01397490137421,6.4454589424737e-09
DPRXP2,ENSG00000271304.2,6.98946359209755,3.1780132938745903e-09
SEC14L3,ENSG00000100012.12,6.9892465488696,2.43354334721668e-09
LINC01251,ENSG00000233776.5,6.98670808901444,2.59623988365612e-09
DPY19L4P2,ENSG00000231839.1,6.98556825477139,3.5884820124706603e-09
LIMCH1,ENSG00000064042.18,6.98207422699676,7.16095994124827e-10
RPL35P9,ENSG00000174418.7,6.97478339616605,1.58004059716283e-08
XIRP1,ENSG00000168334.9,6.96272133049478,0.0
PLD5,ENSG00000180287.17,6.9596409588901,5.936040513778441e-09
LINC01111,ENSG00000254300.1,6.95943184841034,5.18980742350183e-09
GBA3,ENSG00000249948.7,6.95829653161573,2.2785633026946803e-19
LINC01482,ENSG00000267659.5,6.9576997598824,6.249651865636381e-09
CSMD2,ENSG00000121904.19,6.9524907368258,1.6441980018392e-08
MMP10,ENSG00000166670.10,6.9510983133643,5.91961656061557e-82
TRPM6,ENSG00000119121.22,6.95082501500157,1.32475882671801e-08
RN7SL580P,ENSG00000240641.3,6.94701658927313,7.363766558848241e-09
PLUT,ENSG00000247381.3,6.91611002530385,5.350832926321061e-09
RPS6P20,ENSG00000226356.2,6.91522078115613,1.34487277893776e-08
GALNTL5,ENSG00000106648.14,6.91258489763896,7.142674519566741e-09
ASXL3,ENSG00000141431.13,6.91175663724021,6.6186545876064e-09
LINC02345,ENSG00000259225.8,6.90958205397956,3.6773295408909502e-09
PCDHA4,ENSG00000204967.12,6.90200749970215,5.76005149763254e-09
LINC02485,ENSG00000248456.1,6.89377308538735,5.14142585527599e-08
SCN2A,ENSG00000136531.19,6.88666346324118,1.98512414893481e-08
NPM1P11,ENSG00000226827.1,6.87835041344899,1.57046857177633e-08
SLC35G3,ENSG00000164729.8,6.87412648903242,5.6933114789967114e-09
RNU6-536P,ENSG00000200254.1,6.87303366235782,6.5228230339983405e-09
PANTR1,ENSG00000233639.8,6.87128792341213,8.13327980448689e-08
TRDN-AS1,ENSG00000235535.9,6.86555621644843,1.07269239962335e-08
TMEM225,ENSG00000204300.7,6.86392828033952,4.53997971364201e-08
HCAR2,ENSG00000182782.8,6.85882201062127,2.5410750656813602e-31
CD96,ENSG00000153283.13,6.851486807583,4.17020004228087e-08
LGSN,ENSG00000146166.17,6.84909617303285,5.27752031619388e-08
LRRTM4,ENSG00000176204.14,6.84715310320223,2.75824695199847e-08
DEFB118,ENSG00000131068.4,6.8466478434975,2.35830750057969e-08
LINC01990,ENSG00000273125.2,6.83816285233599,1.81959070809334e-08
LINC00261,ENSG00000259974.4,6.83636598910785,1.54618889631844e-08
ITK,ENSG00000113263.13,6.83483087950416,4.42160165586772e-09
LINC00507,ENSG00000256193.6,6.83192565346883,1.07238204540109e-08
LHFPL3-AS1,ENSG00000226869.6,6.82828194677807,2.2732194516927e-08
GRIN2A,ENSG00000183454.18,6.82820363622846,5.22482581714323e-09
ESRRG,ENSG00000196482.18,6.8215193194584,3.0653969471900704e-09
SCN3A,ENSG00000153253.19,6.81907253700668,1.9553305219434e-08
COL1A2,ENSG00000164692.19,6.80853354882635,3.5773815318729804e-09
LINC02884,ENSG00000231246.3,6.80306301300197,1.23173411558426e-07
TARID,ENSG00000227954.7,6.8006233024194,2.0016240762686e-07
MIR4432HG,ENSG00000228590.3,6.79958412844455,2.19494912926733e-08
SERPINB4,ENSG00000206073.11,6.79890165994402,9.326105388367899e-23
RIC3,ENSG00000166405.15,6.79795280700713,2.40587667031719e-08
SLC1A6,ENSG00000105143.13,6.78867828388624,2.32682530707689e-08
LINC01934,ENSG00000234663.7,6.78596391052998,2.56413478559785e-08
ROR1,ENSG00000185483.13,6.78479786623338,4.12111125299529e-08
ADAMTS9-AS2,ENSG00000241684.7,6.78429944852548,1.99634832933948e-08
RN7SKP90,ENSG00000199883.1,6.78300193339866,2.17997515405387e-08
ATP8A2,ENSG00000132932.19,6.78223621210912,6.1187602514241905e-09
MIR924HG,ENSG00000267374.3,6.78097291730962,1.6308526628365e-08
LINC02071,ENSG00000249383.2,6.76966480864016,4.92497685187965e-08
EMCN,ENSG00000164035.10,6.76807369806595,4.71820253454544e-08
OR8B5P,ENSG00000255030.1,6.75837349884577,3.00062190304248e-07
ELAVL3,ENSG00000196361.10,6.75807626922372,2.0165657615492e-08
KIAA1217,ENSG00000120549.18,6.75528807453601,1.89075188508757e-08
NMUR2,ENSG00000132911.5,6.75425125206642,4.14768943896647e-08
STMN2,ENSG00000104435.14,6.75368833581871,4.49377779046812e-08
LINC01304,ENSG00000237401.8,6.75261816769408,1.82354197963663e-08
OR1I1,ENSG00000094661.3,6.75096852385085,4.30977131882738e-07
RAPGEF5,ENSG00000136237.19,6.74956969904704,2.11243842505148e-08
LINC01194,ENSG00000248131.6,6.74517929710559,1.64018425190552e-08
EDIL3-DT,ENSG00000250320.7,6.73988769289138,2.05998991157197e-08
PAPPA,ENSG00000182752.10,6.73027397140476,9.345235341598121e-09
RNY1P10,ENSG00000200138.1,6.72547963680386,5.31171413591344e-08
SLITRK1,ENSG00000178235.8,6.71970135175255,6.37583953242687e-08
ROR1-AS1,ENSG00000223949.8,6.71598139419565,7.27821987682799e-09
TRMT9B,ENSG00000250305.9,6.71269030712438,4.59068100911887e-09
ZNF578,ENSG00000258405.11,6.71108316841507,2.5874405752268e-08
SERPINB2,ENSG00000197632.9,6.7082760670272,8.91132896539881e-189
ANKRD20A11P,ENSG00000215559.8,6.7067414368185,9.02828157400063e-08
ARHGAP8,ENSG00000241484.10,6.70475480190413,3.00390286474584e-08
FAM83F,ENSG00000133477.17,6.7015177703687,3.76652096053071e-08
TIAM1,ENSG00000156299.14,6.70018792356785,2.67001273113348e-08
LINC02552,ENSG00000256422.7,6.69866547934964,4.56935153419167e-08
FBXL7,ENSG00000183580.10,6.69806421022044,6.68203621783146e-08
MEG3,ENSG00000214548.18,6.69632432648386,3.95972498331416e-08
HSD17B2,ENSG00000086696.11,6.68698298801992,6.24962207801499e-09
LINC02822,ENSG00000286021.3,6.68066895512,8.82478587052209e-08
RNU1-136P,ENSG00000206908.1,6.66144290264875,1.02977782735893e-07
RPL21P133,ENSG00000236509.2,6.65999313487908,1.87939412051544e-07
MEG8,ENSG00000225746.13,6.64770027942364,6.4103198781452e-08
IL11,ENSG00000095752.7,6.63099987219235,1.0499229063807e-79
OR10H5,ENSG00000172519.10,6.63037167232592,2.9261870373203e-07
CDH7,ENSG00000081138.14,6.62990481186006,1.0067271393552e-07
GPRC5A,ENSG00000013588.9,6.62733465730568,5.62117680181536e-30
OR9Q1,ENSG00000186509.4,6.62410864743338,8.20590274465403e-08
LRP2,ENSG00000081479.15,6.6227886312296,8.219790021796091e-09
MFSD4BP1,ENSG00000250827.1,6.6221848415645,6.32446717571789e-08
MEOX1,ENSG00000005102.14,6.61343179188353,1.41343348453736e-07
SNCA,ENSG00000145335.17,6.61173580152485,6.6385964622413e-08
COL6A4P1,ENSG00000230524.8,6.60783057931967,4.76972121881475e-08
HNF1B,ENSG00000275410.6,6.60596631251413,4.71805715187293e-08
LINC02273,ENSG00000245954.9,6.6054716782366,5.92911139102573e-07
EYA4,ENSG00000112319.20,6.60222845359009,1.0630619649121e-08
CCL15,ENSG00000275718.2,6.59577160767899,7.75427973117595e-08
BNC2,ENSG00000173068.18,6.59210578653616,1.1662482999814e-08
LINC02840,ENSG00000224893.7,6.58580198589907,1.6407924394888e-07
ZBTB16,ENSG00000109906.15,6.58284335191171,5.08190040978518e-09
LRRC37A14P,ENSG00000215771.2,6.58181421420592,5.09110269565411e-07
SLC19A3,ENSG00000135917.16,6.58106310423288,3.21617029916058e-07
OR10K2,ENSG00000180708.6,6.57903511422348,1.75767265923922e-07
MEIS1,ENSG00000143995.20,6.57587146970632,9.36676244552164e-13
RNU1-108P,ENSG00000199426.1,6.57119850586575,5.55107474222958e-07
CD3G,ENSG00000160654.11,6.56983641888305,7.92130274100897e-08
OR4D9,ENSG00000172742.6,6.56885640403147,1.30881492258795e-07
RN7SKP299,ENSG00000271765.1,6.56775006018831,1.11961118029852e-07
OR8A1,ENSG00000196119.8,6.56514181685513,6.27430664707936e-08
LINC01568,ENSG00000258779.8,6.56073143582269,7.35289273192649e-08
SLC6A15,ENSG00000072041.18,6.55657041750835,1.62752002066546e-07
RNU4-40P,ENSG00000201221.1,6.55559693149769,1.73342978487679e-07
SGCD,ENSG00000170624.14,6.55422279436859,9.08345207167385e-08
CACNG2,ENSG00000166862.7,6.55422247298405,1.09146811549916e-07
LINC01289,ENSG00000253734.2,6.5501613486665,9.51980404615737e-07
ALDH1L1,ENSG00000144908.14,6.54907461457795,1.47107449901647e-07
OR2C3,ENSG00000196242.10,6.54699829882534,2.31513479256702e-08
XKR4,ENSG00000206579.9,6.53845343093238,3.33790341624524e-08
OSBPL10-AS1,ENSG00000232490.6,6.53794726630632,7.65743468060441e-07
C8orf34-AS1,ENSG00000248801.7,6.53476175066788,3.91445828501639e-07
ASB18,ENSG00000182177.15,6.52038680457137,4.96882836302525e-07
SINHCAFP3,ENSG00000253488.1,6.51945842925877,1.12317495989173e-07
LINC01205,ENSG00000228980.4,6.51884560678127,1.6131794965081e-07
CCDC33,ENSG00000140481.15,6.51828405530647,3.06004297651445e-08
PRKAR2B-AS1,ENSG00000243193.4,6.51781773358565,1.02977782735893e-07
ADAMTSL3,ENSG00000156218.13,6.51408719081751,2.53597807707553e-07
BOLA3P2,ENSG00000267332.1,6.51165394576506,7.49578313928932e-07
MAGI1,ENSG00000151276.24,6.50903571933582,6.12336545269374e-08
LINC00659,ENSG00000228705.3,6.50265528929283,5.7839491235110395e-12
DMRT1,ENSG00000137090.12,6.50264499292208,2.78372521833945e-08
SSUH2,ENSG00000125046.16,6.49967123322668,2.52069437099287e-08
DNAJB5P1,ENSG00000230335.1,6.4811892543226,6.30335658061606e-07
MARVELD2,ENSG00000152939.17,6.47696386839315,2.49601205365117e-08
LINC00311,ENSG00000179219.5,6.4648658468551,5.23138495242182e-07
C8orf74,ENSG00000171060.11,6.46218769988957,3.00381051371169e-07
MIR100HG,ENSG00000255248.10,6.46060145572821,3.87692947594031e-08
GNAS-AS1,ENSG00000235590.8,6.45976530669039,2.02579213140869e-07
LINC02832,ENSG00000227308.2,6.4585824801603,1.40473721376924e-07
CTCFL,ENSG00000124092.13,6.45603941079493,1.91544965252447e-07
SMARCAD1-DT,ENSG00000246541.2,6.45593469312307,5.06749608242078e-07
LY6K,ENSG00000160886.13,6.4471970487611,2.07332604367676e-07
KSR2,ENSG00000171435.14,6.44626235106379,1.85565204456359e-05
VIPR1-AS1,ENSG00000232354.8,6.44499488582053,3.68374149735917e-08
DAW1,ENSG00000123977.10,6.44363697120901,3.86958170045579e-07
RUNX1T1,ENSG00000079102.16,6.43545258927826,1.02786067403672e-19
ROS1,ENSG00000047936.11,6.42607686472979,1.44015909342131e-06
KLKP1,ENSG00000197588.9,6.4251425515766,4.3747968575470004e-16
PSG2,ENSG00000242221.9,6.41923448890919,6.02470546891678e-07
LINC01750,ENSG00000231437.3,6.41923448890919,6.02470546891678e-07
CNN1,ENSG00000130176.8,6.41728943629248,1.05734273346595e-06
HMGN1P14,ENSG00000249439.1,6.41001999964458,8.71060194682135e-07
CAPN14,ENSG00000214711.10,6.40997010700141,3.13917563617977e-07
IL1RAPL1,ENSG00000169306.10,6.40690715246089,2.29959986628761e-07
RALYL,ENSG00000184672.12,6.40536000333488,3.55268621775511e-07
LINC00355,ENSG00000227674.3,6.40425139991781,4.74333637623394e-07
LINC02843,ENSG00000228189.5,6.40375929170894,2.70794513565093e-07
LINC01192,ENSG00000241369.6,6.40254496497538,3.57205685080299e-07
LINC01608,ENSG00000253877.6,6.40198772726269,5.95839581037481e-07
LINC01234,ENSG00000249550.8,6.40141876601356,1.94834530077884e-07
NFASC,ENSG00000163531.17,6.40050655013268,4.2129906418368197e-11
NKX2-5,ENSG00000183072.10,6.39870563909296,2.21517077297257e-07
SMIM42,ENSG00000288460.1,6.39739813482317,1.72036351749397e-07
LINC00661,ENSG00000205396.11,6.39343266300343,2.91833396700789e-07
LINC01053,ENSG00000238169.2,6.39299390662561,4.2875405601529e-07
IL5RA,ENSG00000091181.20,6.39240113842589,4.27689921388924e-07
CDH18,ENSG00000145526.12,6.39050476394846,9.29057582228486e-07
MYOG,ENSG00000122180.5,6.36770227937493,1.50698114184611e-08
NRXN1,ENSG00000179915.25,6.36765320812947,6.02884330517857e-08
ENPEP,ENSG00000138792.10,6.36345438040532,1.10239704370245e-06
ADAMTS18,ENSG00000140873.16,6.36220501342428,3.90310407252372e-06
FAM221B,ENSG00000204930.10,6.35926907260662,1.15632194866922e-06
ONECUT3,ENSG00000205922.5,6.35919802470583,8.17185781776797e-07
LINC01896,ENSG00000263146.3,6.35876148401456,9.85367553651835e-07
LINC00973,ENSG00000240476.1,6.35641113973436,6.85438999452426e-59
SMIM28,ENSG00000262543.2,6.354796145156,4.14442911211432e-07
BMP5,ENSG00000112175.8,6.35462443143283,6.02470546891678e-07
KCNA4,ENSG00000182255.7,6.3507052151513,5.79902648554487e-07
VDAC1P9,ENSG00000232366.1,6.3489146970799,5.76084872577151e-07
LAMA1,ENSG00000101680.16,6.34767082504451,7.51059338566238e-07
LNCOG,ENSG00000257219.6,6.34695348703886,3.63918148083482e-07
LINC01705,ENSG00000232679.2,6.34443727346351,2.4974184184417e-101
POU6F2,ENSG00000106536.21,6.34405311889348,4.69422423133994e-06
ZP4,ENSG00000116996.10,6.34352175844223,3.3178543475844e-07
SCARA5,ENSG00000168079.17,6.34289561239213,4.02042997984655e-07
LINC00958,ENSG00000251381.8,6.3380247921273,6.23467205671369e-08
COL2A1,ENSG00000139219.19,6.33243402804019,5.84100161549604e-07
SREK1IP1P1,ENSG00000229336.1,6.33182463804626,6.65494607455316e-08
LINC01727,ENSG00000279082.5,6.33014122816447,1.15687840625103e-06
SLC24A2,ENSG00000155886.12,6.32987054887003,1.24231475542952e-07
KCNH5,ENSG00000140015.20,6.32923909408523,1.05694861871486e-07
BLK,ENSG00000136573.14,6.31771787406815,3.65851779403567e-07
GRHL2,ENSG00000083307.12,6.3099153384263,1.54569122454256e-06
SOX9-AS1,ENSG00000234899.11,6.30830125062471,2.02013230755683e-06
GLT6D1,ENSG00000204007.8,6.30677133374968,8.6012927621316e-07
LINC01483,ENSG00000227517.7,6.29966364814113,3.36853406872329e-06
RNU6-218P,ENSG00000252929.1,6.29827395342763,8.35695404411837e-07
MMP1,ENSG00000196611.6,6.29810457718976,0.0
MPPED2,ENSG00000066382.17,6.29809224553956,1.16381428523198e-05
DYNC1I1,ENSG00000158560.14,6.29802544342487,6.6089545499796e-07
NHEG1,ENSG00000225391.5,6.29678199833362,6.08489837606247e-07
RN7SL636P,ENSG00000244376.3,6.29633554313356,1.68017012291077e-06
NOVA1-DT,ENSG00000257842.6,6.29493315521733,6.53495585720391e-07
DDX4,ENSG00000152670.19,6.29472196362664,5.68417642146953e-07
MDS2,ENSG00000197880.10,6.29156208025637,4.71905836969809e-07
RHOJ,ENSG00000126785.13,6.28917923560504,4.33467567444873e-07
PROX1-AS1,ENSG00000230461.9,6.28809206869923,5.89492419297064e-07
OR6W1P,ENSG00000179420.11,6.28681577203488,6.44543148733156e-07
IDH2-DT,ENSG00000259685.3,6.28681577203488,6.44543148733156e-07
LRTM1,ENSG00000144771.8,6.28618799025531,1.29342579569665e-06
SLC6A1,ENSG00000157103.12,6.28569308273249,5.49191624425921e-07
FADS6,ENSG00000172782.13,6.28565191949499,4.61222934889754e-07
FRG2FP,ENSG00000232783.5,6.28327780001767,1.29446518494512e-11
NLGN4X,ENSG00000146938.16,6.28198666106732,5.76968012320013e-07
PWRN4,ENSG00000260232.4,6.28138396055764,6.21619181998454e-07
OR10A2,ENSG00000170790.6,6.27300493188792,1.03875224727654e-07
DSCAM,ENSG00000171587.15,6.27185670406785,2.90907057030615e-06
PTMAP15,ENSG00000255105.1,6.27044929689982,9.428965682876e-07
LINC01210,ENSG00000239513.6,6.26866994585463,8.44520965248158e-07
FGF14,ENSG00000102466.16,6.26736544979654,5.82020496856058e-07
NUCKS1P1,ENSG00000232864.1,6.25166949973651,4.8413422073179e-06
RNU7-128P,ENSG00000253056.1,6.25133086221629,1.5308307170812e-06
TAT,ENSG00000198650.11,6.23799891354509,4.89290804072464e-07
TDH,ENSG00000154316.16,6.23712478718685,1.14221419491767e-06
LINC00574,ENSG00000231690.4,6.23707131843457,3.33182588854298e-06
EBF2,ENSG00000221818.9,6.23671661616767,2.63222612229957e-08
DPPA4,ENSG00000121570.13,6.2315069388231,1.34595902024893e-07
ADD3-AS1,ENSG00000203876.10,6.23109087719076,4.08206686231203e-07
ARHGAP40,ENSG00000124143.11,6.22725435007272,8.11477599581993e-07
BPIFC,ENSG00000184459.10,6.22725435007272,8.11477599581993e-07
CAPN8,ENSG00000203697.12,6.22533055106331,1.1219771662075e-06
LINC00887,ENSG00000214145.8,6.22167836312248,7.22603225799125e-07
EGFEM1P,ENSG00000206120.11,6.21783236606711,9.04592036130415e-07
LINC02511,ENSG00000248869.7,6.21507250164279,3.18148647773404e-06
CIR1P1,ENSG00000253146.1,6.21247973697029,1.05260017351535e-06
LINC02327,ENSG00000258038.6,6.20196506168151,2.82606901955844e-06
CDH5,ENSG00000179776.19,6.20196506168151,2.82606901955844e-06
SPATS1,ENSG00000249481.7,6.19442027458073,2.40752138833968e-07
EFNB2,ENSG00000125266.8,6.19294840053122,1.26418087927467e-99
LINC01182,ENSG00000250634.6,6.19124444029416,3.2163117677359e-07
RNU6-1077P,ENSG00000222438.1,6.1895642832745,4.0664762150367e-06
SGCZ,ENSG00000185053.14,6.18828383114761,2.36227860453998e-06
LIN28B-AS1,ENSG00000203809.7,6.18153294192877,3.1863590937529e-06
POLR2DP2,ENSG00000244565.1,6.17899522895117,1.68903957905159e-06
APOD,ENSG00000189058.9,6.17729260178846,3.41452515091885e-06
CYP24A1,ENSG00000019186.10,6.17439776361388,1.31859183527088e-06
LYPD4,ENSG00000273111.6,6.17420813135936,3.47891523712711e-06
ZNF806,ENSG00000018607.8,6.17161039475525,1.1877358974101e-06
CCL3L3,ENSG00000276085.1,6.17049337002932,0.0
LINC02746,ENSG00000282916.2,6.17001116529824,1.87963194485032e-06
ZNF502,ENSG00000196653.12,6.1675562493566,1.08927520612117e-06
MARCHF10-DT,ENSG00000265000.1,6.16689982843504,1.08707528169037e-06
GATA3,ENSG00000107485.18,6.16507115952974,1.47456396767256e-06
RPL35AP17,ENSG00000239317.1,6.16466753364346,6.24777601738209e-06
LINC01811,ENSG00000226320.6,6.1643466551302,1.07811082714611e-06
LINC01833,ENSG00000259439.3,6.16320482289768,1.60461914352783e-06
ICE2P1,ENSG00000248880.1,6.16313685179083,3.04862800069029e-06
DLX6,ENSG00000006377.11,6.16313685179083,3.04862800069029e-06
PRORY,ENSG00000183146.4,6.16175589223579,1.45943957468549e-06
HNRNPA1P54,ENSG00000236539.3,6.16075770995343,1.41280566737882e-14
LINC02405,ENSG00000249345.8,6.15773267109809,2.78706339511507e-07
TFCP2L1,ENSG00000115112.8,6.15476664352491,2.98529391970897e-06
BARX2,ENSG00000043039.7,6.1521823466085,4.27686712288075e-07
ZMAT4,ENSG00000165061.15,6.15156960909816,2.15216140325977e-07
GSTA6P,ENSG00000223622.2,6.15043934997641,4.5204561111774e-06
LINC00861,ENSG00000245164.9,6.14923962311757,2.29671399187091e-07
SLITRK3,ENSG00000121871.4,6.14914390534689,1.55115035690493e-06
OSMR-DT,ENSG00000249740.4,6.14898607761834,1.66318511593588e-06
DNM3OS,ENSG00000230630.5,6.14707889360794,2.93416668144626e-06
XIST,ENSG00000229807.13,6.14215896942728,2.58857734032192e-07
